"code_module" "code_presentation" "id_student" "gender" "region" "highest_education" "imd_band" "age_band" "num_of_prev_attempts" "studied_credits" "disability" "final_result" "score_exam" "wscore_tmas" "wscore_cmas" "sum_click_total"
"FFF" "2014J" 692454 "M" "West Midlands Region" "A Level or Equivalent" "60-70%" "0-35" 0 90 "N" "Pass" NA 75 0 3533
"FFF" "2014J" 692612 "M" "London Region" "A Level or Equivalent" "10-20" "35-55" 0 90 "N" "Pass" NA 94 0 5610
"FFF" "2014J" 692632 "M" "South Region" "A Level or Equivalent" "10-20" "0-35" 0 60 "N" "Fail" NA 18 NA 692
"FFF" "2014J" 692893 "M" "East Anglian Region" "Lower Than A Level" "50-60%" "0-35" 0 60 "N" "Pass" NA 72.25 0 2646
"FFF" "2014J" 692946 "M" "South East Region" "Lower Than A Level" "70-80%" "0-35" 0 60 "N" "Fail" NA 18.75 NA 311
"FFF" "2014J" 692962 "M" "West Midlands Region" "HE Qualification" "90-100%" "0-35" 0 60 "N" "Pass" NA 81.5 0 4584
"FFF" "2014J" 692968 "M" "East Anglian Region" "A Level or Equivalent" "90-100%" "0-35" 0 60 "N" "Pass" NA 79.75 0 2537
"FFF" "2014J" 693160 "M" "Yorkshire Region" "Lower Than A Level" "80-90%" "0-35" 0 60 "N" "Pass" NA 53.75 0 2080
"FFF" "2014J" 693162 "M" "Wales" "A Level or Equivalent" "40-50%" "35-55" 0 60 "N" "Distinction" NA 93.5 0 5989
"FFF" "2014J" 693197 "M" "North Western Region" "A Level or Equivalent" "10-20" "0-35" 0 120 "Y" "Pass" NA 78.25 0 1552
"FFF" "2014J" 693236 "M" "North Region" "HE Qualification" "" "0-35" 0 120 "N" "Pass" NA 72.25 0 3721
"FFF" "2014J" 693345 "F" "Ireland" "HE Qualification" "" "0-35" 0 150 "N" "Pass" NA 91 0 3611
"FFF" "2014J" 693373 "M" "Ireland" "A Level or Equivalent" "90-100%" "0-35" 0 60 "N" "Distinction" NA 89.75 0 3265
"FFF" "2014J" 693497 "M" "South Region" "HE Qualification" "80-90%" "0-35" 0 60 "N" "Pass" NA 77.25 0 3582
"FFF" "2014J" 693519 "M" "North Region" "HE Qualification" "" "0-35" 0 90 "N" "Pass" NA 53.25 0 1264
"FFF" "2014J" 693628 "M" "East Anglian Region" "A Level or Equivalent" "50-60%" "35-55" 0 120 "N" "Pass" NA 72 0 3626
"FFF" "2014J" 693629 "M" "London Region" "A Level or Equivalent" "80-90%" "0-35" 0 90 "N" "Fail" NA NA NA 33
"FFF" "2014J" 693764 "M" "North Region" "Lower Than A Level" "20-30%" "35-55" 0 120 "N" "Pass" NA 52 0 970
"FFF" "2014J" 693806 "F" "London Region" "Lower Than A Level" "30-40%" "0-35" 0 180 "N" "Distinction" NA 96 0 6330
"FFF" "2014J" 693873 "M" "South West Region" "HE Qualification" "20-30%" "0-35" 0 180 "N" "Fail" NA 85.5 0 1415
"FFF" "2014J" 693903 "M" "South East Region" "A Level or Equivalent" "70-80%" "0-35" 0 60 "N" "Distinction" NA 85.5 0 2859
"FFF" "2014J" 693907 "F" "North Western Region" "Lower Than A Level" "0-10%" "35-55" 0 180 "N" "Pass" NA 80 0 3990
"FFF" "2014J" 694128 "M" "North Region" "Lower Than A Level" "" "0-35" 0 90 "N" "Pass" NA 63 0 2359
"FFF" "2014J" 694144 "M" "North Region" "A Level or Equivalent" "" "35-55" 0 60 "N" "Distinction" NA 85.5 0 2807
"FFF" "2014J" 694221 "M" "Scotland" "Lower Than A Level" "40-50%" "0-35" 0 60 "N" "Fail" NA 48.5 0 989
"FFF" "2014J" 694376 "M" "South West Region" "A Level or Equivalent" "80-90%" "0-35" 0 90 "N" "Fail" NA 11.75 0 518
"FFF" "2014J" 694428 "M" "South East Region" "A Level or Equivalent" "50-60%" "0-35" 0 60 "N" "Pass" NA 65 0 2014
"FFF" "2014J" 694456 "M" "South Region" "HE Qualification" "70-80%" "0-35" 0 60 "N" "Pass" NA 57.75 0 1571
"FFF" "2014J" 694622 "M" "South East Region" "A Level or Equivalent" "10-20" "0-35" 0 60 "Y" "Pass" NA 67.5 0 3922
"FFF" "2014J" 694716 "M" "Ireland" "HE Qualification" "90-100%" "0-35" 0 90 "N" "Pass" NA 85.75 0 4082
"FFF" "2014J" 694827 "M" "North Region" "HE Qualification" "" "0-35" 0 60 "N" "Pass" NA 68.25 0 2234
"FFF" "2014J" 694836 "F" "East Midlands Region" "A Level or Equivalent" "0-10%" "0-35" 0 60 "N" "Pass" NA 59 0 2586
"FFF" "2014J" 694848 "M" "East Midlands Region" "A Level or Equivalent" "90-100%" "35-55" 0 120 "N" "Distinction" NA 95 0 3886
"FFF" "2014J" 695090 "M" "West Midlands Region" "Lower Than A Level" "20-30%" "0-35" 0 120 "N" "Pass" NA 58.75 0 1536
"FFF" "2014J" 695169 "M" "West Midlands Region" "A Level or Equivalent" "80-90%" "0-35" 0 120 "N" "Pass" NA 84.5 0 3055
"FFF" "2014J" 695471 "M" "South Region" "Lower Than A Level" "80-90%" "0-35" 0 60 "N" "Pass" NA 78 0 2203
"FFF" "2014J" 695485 "M" "South Region" "Lower Than A Level" "90-100%" "35-55" 0 60 "Y" "Pass" NA 72.75 0 2034
"FFF" "2014J" 695550 "M" "London Region" "A Level or Equivalent" "70-80%" "0-35" 0 90 "N" "Fail" NA 23 NA 705
"FFF" "2014J" 695637 "M" "North Region" "A Level or Equivalent" "" "35-55" 0 120 "N" "Distinction" NA 90.5 0 2939
"FFF" "2014J" 695700 "M" "South West Region" "A Level or Equivalent" "70-80%" "0-35" 0 150 "N" "Fail" NA 17.75 NA 697
"FFF" "2014J" 695729 "M" "London Region" "Lower Than A Level" "0-10%" "35-55" 0 60 "N" "Pass" NA 58.75 0 8097
"FFF" "2014J" 695803 "M" "South Region" "HE Qualification" "90-100%" "35-55" 0 60 "N" "Pass" NA 87.75 0 3656
"FFF" "2014J" 695869 "M" "South Region" "A Level or Equivalent" "90-100%" "35-55" 0 60 "N" "Pass" NA 84.5 0 4519
"FFF" "2014J" 695926 "M" "South West Region" "Lower Than A Level" "30-40%" "0-35" 0 120 "N" "Fail" NA 15.25 0 1082
"FFF" "2014J" 696039 "M" "North Western Region" "A Level or Equivalent" "60-70%" "0-35" 0 60 "N" "Fail" NA 47.75 0 1767
"FFF" "2014J" 696043 "F" "South East Region" "Lower Than A Level" "60-70%" "0-35" 0 120 "Y" "Distinction" NA 88.75 0 2362
"FFF" "2014J" 696082 "M" "South Region" "A Level or Equivalent" "" "0-35" 0 60 "N" "Pass" NA 90.25 0 2966
"FFF" "2014J" 696188 "M" "North Region" "Lower Than A Level" "" "0-35" 0 120 "N" "Pass" NA 72.25 0 2111
"FFF" "2014J" 696275 "M" "Ireland" "Lower Than A Level" "" "35-55" 0 60 "N" "Distinction" NA 89.25 0 7973
"FFF" "2014J" 696318 "M" "South Region" "A Level or Equivalent" "70-80%" "0-35" 0 90 "N" "Distinction" NA 87.75 0 2732
"FFF" "2014J" 696329 "M" "Ireland" "A Level or Equivalent" "90-100%" "0-35" 0 120 "N" "Distinction" NA 91 0 5385
"FFF" "2014J" 696347 "F" "South East Region" "Lower Than A Level" "50-60%" "0-35" 0 60 "N" "Pass" NA 82.5 0 6171
"FFF" "2014J" 696364 "M" "Ireland" "A Level or Equivalent" "20-30%" "0-35" 0 60 "N" "Pass" NA 77.25 0 2166
"FFF" "2014J" 696456 "M" "Scotland" "A Level or Equivalent" "10-20" "0-35" 0 60 "N" "Fail" NA 11.5 NA 208
"FFF" "2014J" 696583 "M" "South East Region" "A Level or Equivalent" "60-70%" "0-35" 0 60 "Y" "Fail" NA 60.25 0 1674
"FFF" "2014J" 696615 "M" "South Region" "A Level or Equivalent" "70-80%" "0-35" 0 60 "N" "Fail" NA 16.25 0 395
"FFF" "2014J" 696653 "M" "London Region" "A Level or Equivalent" "90-100%" "0-35" 0 90 "N" "Fail" NA 32.25 NA 822
"FFF" "2014J" 696659 "F" "North Western Region" "A Level or Equivalent" "40-50%" "0-35" 0 120 "N" "Pass" NA 62.25 0 2268
"FFF" "2014J" 696662 "F" "South West Region" "A Level or Equivalent" "60-70%" "0-35" 0 120 "N" "Distinction" NA 87.5 0 9567
"FFF" "2014J" 696666 "M" "North Western Region" "A Level or Equivalent" "0-10%" "0-35" 0 120 "N" "Fail" NA 44.5 0 1018
"FFF" "2014J" 696671 "F" "London Region" "A Level or Equivalent" "0-10%" "0-35" 0 120 "N" "Pass" NA 77 0 1700
"FFF" "2014J" 696672 "M" "South East Region" "A Level or Equivalent" "90-100%" "0-35" 0 120 "N" "Pass" NA 44.25 0 894
"FFF" "2014J" 696674 "M" "London Region" "A Level or Equivalent" "90-100%" "0-35" 0 120 "N" "Pass" NA 52.75 0 1812
"FFF" "2014J" 696678 "F" "North Western Region" "A Level or Equivalent" "80-90%" "0-35" 0 120 "N" "Pass" NA 81.5 0 2967
"FFF" "2014J" 696729 "M" "North Western Region" "A Level or Equivalent" "30-40%" "0-35" 0 60 "N" "Pass" NA 69 0 4999
"FFF" "2014J" 697027 "M" "South West Region" "Lower Than A Level" "30-40%" "0-35" 0 120 "N" "Fail" NA 40 0 2908
"FFF" "2014J" 697114 "M" "West Midlands Region" "A Level or Equivalent" "10-20" "0-35" 0 60 "N" "Pass" NA 82 0 1025
"FFF" "2014J" 697160 "M" "South Region" "Lower Than A Level" "40-50%" "0-35" 0 90 "N" "Fail" NA 7 NA 160
"FFF" "2014J" 697255 "M" "Scotland" "Lower Than A Level" "70-80%" "35-55" 0 60 "N" "Pass" NA 86 0 4552
"FFF" "2014J" 697478 "M" "West Midlands Region" "Lower Than A Level" "20-30%" "0-35" 0 60 "Y" "Pass" NA 55.25 0 2060
"FFF" "2014J" 697878 "M" "South Region" "Lower Than A Level" "50-60%" "0-35" 0 60 "N" "Pass" NA 82.25 0 4376
"FFF" "2014J" 697998 "M" "East Anglian Region" "Lower Than A Level" "90-100%" "35-55" 0 120 "N" "Pass" NA 71.75 0 2193
"FFF" "2014J" 698015 "M" "Yorkshire Region" "A Level or Equivalent" "0-10%" "0-35" 0 60 "N" "Pass" NA 75 0 1414
"FFF" "2014J" 698157 "M" "North Western Region" "A Level or Equivalent" "0-10%" "0-35" 0 150 "Y" "Fail" NA NA NA 133
"FFF" "2014J" 698193 "M" "North Western Region" "Lower Than A Level" "20-30%" "0-35" 0 90 "N" "Fail" NA 7.5 NA 325
"FFF" "2014J" 698384 "M" "Scotland" "Lower Than A Level" "70-80%" "0-35" 0 60 "N" "Pass" NA 79 0 4552
"FFF" "2014J" 698407 "M" "West Midlands Region" "A Level or Equivalent" "60-70%" "0-35" 0 60 "N" "Fail" NA 7 NA 112
"FFF" "2014J" 698485 "M" "South Region" "A Level or Equivalent" "40-50%" "0-35" 0 90 "Y" "Pass" NA 87.5 0 2787
"FFF" "2014J" 698656 "F" "North Western Region" "A Level or Equivalent" "70-80%" "0-35" 0 120 "N" "Pass" NA 67.25 0 2700
"FFF" "2014J" 699126 "M" "South Region" "Lower Than A Level" "40-50%" "0-35" 0 90 "N" "Pass" NA 53 0 1063
"FFF" "2014J" 699127 "M" "London Region" "Lower Than A Level" "80-90%" "0-35" 0 90 "N" "Fail" NA 61.5 0 1525
"FFF" "2014J" 699128 "M" "East Anglian Region" "A Level or Equivalent" "50-60%" "0-35" 0 90 "N" "Pass" NA 69.75 0 2075
"FFF" "2014J" 71159 "M" "North Region" "Lower Than A Level" "" "35-55" 0 60 "N" "Pass" NA 57 0 5236
"FFF" "2014J" 74165 "M" "West Midlands Region" "A Level or Equivalent" "30-40%" "0-35" 0 60 "N" "Pass" NA 81.5 0 1897
"FFF" "2014J" 75107 "M" "North Region" "Lower Than A Level" "" "35-55" 0 60 "N" "Distinction" NA 93.5 0 5914
"FFF" "2014J" 77692 "M" "Wales" "HE Qualification" "50-60%" "35-55" 0 60 "N" "Pass" NA 80.25 0 2568
"FFF" "2014J" 77995 "M" "East Midlands Region" "A Level or Equivalent" "10-20" "0-35" 0 60 "N" "Pass" NA 52.75 0 897
"FFF" "2014J" 79610 "M" "West Midlands Region" "A Level or Equivalent" "60-70%" "0-35" 0 60 "N" "Pass" NA 85.25 0 2482
"FFF" "2014J" 80438 "M" "East Midlands Region" "A Level or Equivalent" "90-100%" "0-35" 0 120 "N" "Pass" NA 46.75 0 5083
"FFF" "2014J" 82201 "F" "London Region" "Lower Than A Level" "50-60%" "0-35" 1 60 "N" "Fail" NA 16.25 NA 2
"FFF" "2014J" 836614 "M" "South Region" "HE Qualification" "90-100%" "55<=" 0 60 "N" "Fail" NA 15.5 0 1355
"FFF" "2014J" 84604 "F" "North Region" "A Level or Equivalent" "60-70%" "35-55" 0 90 "N" "Distinction" NA 88.5 0 7698
"FFF" "2014J" 87264 "M" "South East Region" "Lower Than A Level" "30-40%" "0-35" 0 60 "N" "Distinction" NA 91 0 8480
"FFF" "2014J" 87322 "M" "Wales" "Lower Than A Level" "50-60%" "0-35" 0 120 "Y" "Pass" NA 57 0 1791
"FFF" "2014J" 895524 "M" "South Region" "HE Qualification" "90-100%" "55<=" 0 90 "N" "Distinction" NA 91.5 0 9202
"FFF" "2014J" 94749 "M" "Wales" "Lower Than A Level" "90-100%" "0-35" 0 60 "N" "Fail" NA 25 0 1845
"GGG" "2013J" 122459 "F" "East Anglian Region" "Lower Than A Level" "40-50%" "0-35" 0 90 "N" "Pass" NA 0 0 270
"GGG" "2013J" 122636 "F" "South East Region" "Lower Than A Level" "10-20" "0-35" 0 30 "N" "Fail" NA 0 NA 110
"GGG" "2013J" 122846 "F" "Yorkshire Region" "Lower Than A Level" "0-10%" "0-35" 0 30 "N" "Pass" NA 0 0 1051
"GGG" "2013J" 122928 "F" "East Anglian Region" "Lower Than A Level" "60-70%" "35-55" 0 30 "N" "Fail" NA 0 0 184
"GGG" "2013J" 129212 "F" "South Region" "Lower Than A Level" "80-90%" "0-35" 0 30 "N" "Distinction" NA 0 0 1427
"GGG" "2013J" 1319732 "F" "South Region" "Lower Than A Level" "50-60%" "35-55" 0 30 "N" "Pass" NA 0 0 308
"GGG" "2013J" 1341096 "F" "East Anglian Region" "Lower Than A Level" "80-90%" "35-55" 0 30 "N" "Pass" NA 0 0 1553
"GGG" "2013J" 1347253 "F" "West Midlands Region" "Lower Than A Level" "0-10%" "35-55" 0 30 "N" "Pass" NA 0 0 1795
"GGG" "2013J" 135331 "F" "North Region" "A Level or Equivalent" "20-30%" "0-35" 0 30 "Y" "Fail" NA NA NA 24
"GGG" "2013J" 138710 "M" "East Midlands Region" "A Level or Equivalent" "60-70%" "0-35" 0 30 "N" "Pass" NA 0 0 737
"GGG" "2013J" 142990 "M" "South West Region" "Lower Than A Level" "20-30%" "0-35" 0 30 "Y" "Fail" NA 0 NA 135
"GGG" "2013J" 1470552 "F" "Yorkshire Region" "A Level or Equivalent" "20-30%" "35-55" 0 30 "N" "Fail" NA 0 0 249
"GGG" "2013J" 1498979 "F" "East Anglian Region" "Lower Than A Level" "60-70%" "35-55" 0 30 "N" "Pass" NA 0 0 708
"GGG" "2013J" 1516666 "F" "East Anglian Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Fail" NA NA NA 6
"GGG" "2013J" 1537673 "F" "London Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Fail" NA NA NA 41
"GGG" "2013J" 155256 "M" "South East Region" "A Level or Equivalent" "30-40%" "0-35" 0 30 "N" "Distinction" NA 0 0 407
"GGG" "2013J" 156127 "F" "North Western Region" "Lower Than A Level" "0-10%" "0-35" 0 30 "N" "Fail" NA 0 0 243
"GGG" "2013J" 159484 "F" "West Midlands Region" "A Level or Equivalent" "60-70%" "0-35" 0 30 "N" "Fail" NA 0 0 101
"GGG" "2013J" 164922 "F" "East Anglian Region" "Lower Than A Level" "40-50%" "0-35" 0 30 "N" "Pass" NA 0 0 507
"GGG" "2013J" 166183 "F" "East Anglian Region" "Lower Than A Level" "30-40%" "0-35" 0 30 "Y" "Fail" NA 0 0 112
"GGG" "2013J" 1674804 "M" "South East Region" "A Level or Equivalent" "70-80%" "35-55" 0 30 "N" "Pass" NA 0 0 396
"GGG" "2013J" 1678445 "F" "South West Region" "Lower Than A Level" "80-90%" "35-55" 0 30 "N" "Distinction" NA 0 0 2213
"GGG" "2013J" 1699264 "F" "South East Region" "Lower Than A Level" "50-60%" "35-55" 0 60 "N" "Fail" NA 0 0 549
"GGG" "2013J" 1720448 "F" "South East Region" "A Level or Equivalent" "70-80%" "35-55" 0 30 "N" "Distinction" NA 0 0 1049
"GGG" "2013J" 1729833 "F" "South East Region" "A Level or Equivalent" "30-40%" "35-55" 0 30 "N" "Pass" NA 0 0 243
"GGG" "2013J" 1756915 "M" "East Midlands Region" "A Level or Equivalent" "40-50%" "35-55" 0 30 "N" "Pass" NA 0 0 400
"GGG" "2013J" 1813731 "M" "East Anglian Region" "Lower Than A Level" "50-60%" "35-55" 0 60 "N" "Pass" NA 0 0 465
"GGG" "2013J" 1828078 "F" "East Midlands Region" "A Level or Equivalent" "30-40%" "35-55" 0 30 "Y" "Fail" NA NA NA 106
"GGG" "2013J" 1830666 "F" "South Region" "A Level or Equivalent" "80-90%" "35-55" 0 30 "Y" "Fail" NA 0 NA 18
"GGG" "2013J" 1873505 "F" "North Region" "Lower Than A Level" "60-70%" "35-55" 0 60 "N" "Pass" NA 0 0 1158
"GGG" "2013J" 189664 "F" "West Midlands Region" "Lower Than A Level" "0-10%" "35-55" 0 30 "Y" "Pass" NA 0 0 447
"GGG" "2013J" 1930019 "F" "Yorkshire Region" "Lower Than A Level" "70-80%" "35-55" 0 90 "N" "Distinction" NA 0 0 1091
"GGG" "2013J" 1969985 "F" "London Region" "Lower Than A Level" "10-20" "35-55" 0 30 "Y" "Pass" NA 0 0 689
"GGG" "2013J" 1993905 "F" "West Midlands Region" "Lower Than A Level" "20-30%" "0-35" 0 30 "N" "Pass" NA 0 0 2274
"GGG" "2013J" 2019921 "F" "North Western Region" "Lower Than A Level" "60-70%" "0-35" 0 30 "N" "Fail" NA 0 0 86
"GGG" "2013J" 2035700 "F" "South West Region" "Lower Than A Level" "30-40%" "35-55" 0 45 "N" "Distinction" NA 0 0 1394
"GGG" "2013J" 204745 "F" "North Western Region" "A Level or Equivalent" "30-40%" "35-55" 0 60 "N" "Fail" NA 0 0 361
"GGG" "2013J" 2067146 "F" "West Midlands Region" "Lower Than A Level" "10-20" "35-55" 0 30 "N" "Fail" NA 0 NA 68
"GGG" "2013J" 2152928 "F" "Yorkshire Region" "Lower Than A Level" "0-10%" "35-55" 0 30 "N" "Fail" NA NA NA 5
"GGG" "2013J" 2174129 "F" "East Anglian Region" "Lower Than A Level" "30-40%" "0-35" 0 30 "N" "Distinction" NA 0 0 1216
"GGG" "2013J" 2180994 "F" "North Region" "A Level or Equivalent" "10-20" "35-55" 0 30 "N" "Distinction" NA 0 0 935
"GGG" "2013J" 2181700 "F" "Yorkshire Region" "Lower Than A Level" "0-10%" "0-35" 0 30 "N" "Pass" NA 0 0 720
"GGG" "2013J" 2246073 "M" "London Region" "Lower Than A Level" "80-90%" "35-55" 0 90 "N" "Pass" NA 0 0 635
"GGG" "2013J" 2248072 "M" "East Anglian Region" "Lower Than A Level" "20-30%" "0-35" 0 30 "N" "Pass" NA 0 0 253
"GGG" "2013J" 2248779 "F" "Yorkshire Region" "Lower Than A Level" "40-50%" "35-55" 0 30 "N" "Fail" NA NA NA 2
"GGG" "2013J" 2248789 "F" "South Region" "Lower Than A Level" "90-100%" "35-55" 0 30 "Y" "Fail" NA 0 0 3748
"GGG" "2013J" 2254271 "M" "North Western Region" "A Level or Equivalent" "0-10%" "35-55" 0 30 "Y" "Fail" NA 0 NA 662
"GGG" "2013J" 2271264 "F" "East Midlands Region" "A Level or Equivalent" "90-100%" "35-55" 0 30 "N" "Pass" NA 0 0 259
"GGG" "2013J" 2280643 "F" "West Midlands Region" "A Level or Equivalent" "60-70%" "0-35" 0 30 "N" "Pass" NA 0 0 1411
"GGG" "2013J" 2285156 "F" "North Western Region" "Lower Than A Level" "60-70%" "35-55" 0 30 "N" "Distinction" NA 0 0 1017
"GGG" "2013J" 2312783 "M" "London Region" "A Level or Equivalent" "0-10%" "35-55" 0 30 "N" "Fail" NA 0 0 1652
"GGG" "2013J" 233153 "F" "South East Region" "Lower Than A Level" "50-60%" "0-35" 0 150 "N" "Pass" NA 0 0 1251
"GGG" "2013J" 2343354 "F" "East Midlands Region" "A Level or Equivalent" "30-40%" "0-35" 0 30 "N" "Pass" NA 0 0 274
"GGG" "2013J" 2349926 "F" "North Western Region" "A Level or Equivalent" "0-10%" "0-35" 0 30 "N" "Fail" NA NA NA 84
"GGG" "2013J" 2365602 "F" "Yorkshire Region" "HE Qualification" "30-40%" "35-55" 0 30 "N" "Fail" NA 0 0 609
"GGG" "2013J" 2369187 "F" "South West Region" "A Level or Equivalent" "50-60%" "0-35" 0 30 "N" "Pass" NA 0 0 446
"GGG" "2013J" 2379431 "F" "London Region" "HE Qualification" "40-50%" "0-35" 0 30 "N" "Fail" NA 0 0 181
"GGG" "2013J" 2386281 "F" "South East Region" "Lower Than A Level" "90-100%" "35-55" 0 30 "Y" "Pass" NA 0 0 769
"GGG" "2013J" 2387566 "F" "North Western Region" "Lower Than A Level" "30-40%" "0-35" 0 30 "N" "Fail" NA 0 0 321
"GGG" "2013J" 239095 "F" "Yorkshire Region" "HE Qualification" "0-10%" "35-55" 0 30 "N" "Pass" NA 0 0 553
"GGG" "2013J" 2417702 "F" "South East Region" "Lower Than A Level" "50-60%" "35-55" 0 30 "N" "Pass" NA 0 0 491
"GGG" "2013J" 2420364 "M" "West Midlands Region" "HE Qualification" "20-30%" "0-35" 0 30 "N" "Pass" NA 0 0 407
"GGG" "2013J" 24391 "M" "East Midlands Region" "A Level or Equivalent" "80-90%" "0-35" 0 30 "N" "Distinction" NA 0 0 712
"GGG" "2013J" 2458203 "F" "West Midlands Region" "Lower Than A Level" "0-10%" "0-35" 0 30 "N" "Distinction" NA 0 0 1243
"GGG" "2013J" 2462584 "F" "East Anglian Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Pass" NA 0 0 530
"GGG" "2013J" 2477040 "F" "South Region" "A Level or Equivalent" "30-40%" "0-35" 0 90 "N" "Fail" NA 0 0 289
"GGG" "2013J" 2482885 "F" "South Region" "A Level or Equivalent" "40-50%" "35-55" 0 30 "Y" "Fail" NA 0 0 381
"GGG" "2013J" 2498139 "F" "East Midlands Region" "Lower Than A Level" "60-70%" "0-35" 0 30 "Y" "Distinction" NA 0 0 1083
"GGG" "2013J" 249965 "F" "North Western Region" "Lower Than A Level" "20-30%" "0-35" 0 30 "Y" "Distinction" NA 0 0 777
"GGG" "2013J" 2511859 "F" "London Region" "Lower Than A Level" "30-40%" "35-55" 0 60 "Y" "Pass" NA 0 0 959
"GGG" "2013J" 2516931 "F" "South West Region" "A Level or Equivalent" "50-60%" "0-35" 0 30 "N" "Fail" NA 0 0 209
"GGG" "2013J" 2519972 "F" "West Midlands Region" "Lower Than A Level" "80-90%" "0-35" 0 30 "N" "Fail" NA 0 0 817
"GGG" "2013J" 253208 "F" "North Region" "A Level or Equivalent" "60-70%" "0-35" 0 30 "N" "Distinction" NA 0 0 588
"GGG" "2013J" 253567 "M" "West Midlands Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Fail" NA 0 0 280
"GGG" "2013J" 2540450 "M" "London Region" "A Level or Equivalent" "40-50%" "35-55" 0 30 "N" "Fail" NA NA NA 19
"GGG" "2013J" 2542291 "F" "East Anglian Region" "A Level or Equivalent" "80-90%" "35-55" 0 30 "N" "Pass" NA 0 0 523
"GGG" "2013J" 2542342 "F" "North Region" "Lower Than A Level" "10-20" "0-35" 0 30 "N" "Fail" NA NA NA 22
"GGG" "2013J" 2555098 "F" "North Western Region" "Lower Than A Level" "10-20" "0-35" 0 30 "Y" "Fail" NA 0 NA 71
"GGG" "2013J" 2561971 "F" "South West Region" "A Level or Equivalent" "30-40%" "35-55" 0 30 "N" "Pass" NA 0 0 1224
"GGG" "2013J" 2591672 "F" "London Region" "A Level or Equivalent" "10-20" "35-55" 0 30 "N" "Fail" NA 0 0 68
"GGG" "2013J" 2599817 "F" "East Anglian Region" "Lower Than A Level" "60-70%" "35-55" 0 30 "N" "Pass" NA 0 0 989
"GGG" "2013J" 26023 "M" "North Western Region" "Lower Than A Level" "10-20" "35-55" 0 30 "N" "Pass" NA 0 0 786
"GGG" "2013J" 261718 "F" "South East Region" "Lower Than A Level" "50-60%" "0-35" 0 30 "N" "Pass" NA 0 0 493
"GGG" "2013J" 2621695 "F" "South East Region" "Lower Than A Level" "30-40%" "0-35" 0 30 "N" "Pass" NA 0 0 469
"GGG" "2013J" 2638532 "M" "South West Region" "A Level or Equivalent" "40-50%" "35-55" 0 30 "N" "Pass" NA 0 0 297
"GGG" "2013J" 2643122 "F" "South West Region" "Lower Than A Level" "30-40%" "0-35" 0 30 "N" "Pass" NA 0 0 704
"GGG" "2013J" 2653027 "F" "London Region" "Lower Than A Level" "10-20" "0-35" 0 30 "N" "Fail" NA NA NA 14
"GGG" "2013J" 2656100 "F" "East Anglian Region" "Lower Than A Level" "60-70%" "0-35" 0 30 "Y" "Pass" NA 0 0 873
"GGG" "2013J" 266626 "F" "East Anglian Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Pass" NA 0 0 758
"GGG" "2013J" 2670570 "M" "Yorkshire Region" "A Level or Equivalent" "40-50%" "0-35" 0 30 "N" "Pass" NA 0 0 1389
"GGG" "2013J" 2674822 "F" "North Western Region" "A Level or Equivalent" "0-10%" "0-35" 0 30 "N" "Fail" NA NA NA 96
"GGG" "2013J" 2679386 "F" "South Region" "A Level or Equivalent" "10-20" "35-55" 0 30 "N" "Distinction" NA 0 0 855
"GGG" "2013J" 2679694 "F" "South West Region" "A Level or Equivalent" "30-40%" "35-55" 0 30 "N" "Fail" NA 0 NA 32
"GGG" "2013J" 268391 "F" "West Midlands Region" "No Formal quals" "0-10%" "0-35" 0 30 "N" "Fail" NA 0 0 627
"GGG" "2013J" 276830 "F" "East Midlands Region" "Lower Than A Level" "20-30%" "0-35" 0 30 "N" "Distinction" NA 0 0 283
"GGG" "2013J" 279747 "F" "South Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Distinction" NA 0 0 10768
"GGG" "2013J" 281619 "F" "South East Region" "A Level or Equivalent" "30-40%" "35-55" 0 30 "Y" "Pass" NA 0 0 362
"GGG" "2013J" 285705 "F" "South Region" "A Level or Equivalent" "40-50%" "0-35" 0 30 "N" "Pass" NA 0 0 484
"GGG" "2013J" 286160 "F" "North Region" "A Level or Equivalent" "60-70%" "0-35" 0 30 "N" "Distinction" NA 0 0 1183
"GGG" "2013J" 286762 "F" "North Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Pass" NA 0 0 443
"GGG" "2013J" 290658 "F" "North Western Region" "Lower Than A Level" "70-80%" "0-35" 0 90 "N" "Fail" NA 0 0 225
"GGG" "2013J" 292136 "F" "North Western Region" "Lower Than A Level" "50-60%" "0-35" 0 30 "N" "Distinction" NA 0 0 460
"GGG" "2013J" 296993 "F" "Yorkshire Region" "HE Qualification" "30-40%" "0-35" 0 30 "N" "Pass" NA 0 0 574
"GGG" "2013J" 297990 "M" "North Western Region" "Lower Than A Level" "20-30%" "35-55" 0 30 "N" "Distinction" NA 0 0 592
"GGG" "2013J" 298186 "F" "East Midlands Region" "Lower Than A Level" "10-20" "35-55" 0 45 "N" "Pass" NA 0 0 516
